frame,worldX,worldY,X_screen,Y_screen,X_fixed,Y_fixed,VelX_fixed,VelY_fixed,scrollX,scrollY_linear,scrollY_raw,scrollY_subpx,gravity,mini,gamemode,cubedata,onGround,jblocked
2619,7453,825,80,98,0x5010,0x6200,708,-1424,7365,719,0x02EF,0,0,0,0,0x00,0,0
2620,7455,819,80,92,0x50D4,0x5CDB,708,-1317,7367,719,0x02EF,0,0,0,0,0x00,0,0
2621,7458,815,80,88,0x5098,0x5821,708,-1210,7370,719,0x02EF,0,0,0,0,0x00,0,0
2622,7461,810,80,83,0x505C,0x53D2,708,-1103,7373,719,0x02EF,0,0,0,0,0x00,0,0
2623,7464,806,80,79,0x5020,0x4FEE,708,-996,7376,719,0x02EF,0,0,0,0,0x00,0,0
2624,7466,803,80,76,0x50E4,0x4C75,708,-889,7378,719,0x02EF,0,0,0,0,0x00,0,0
2625,7469,800,80,73,0x50A8,0x4967,708,-782,7381,719,0x02EF,0,0,0,0,0x00,0,0
2626,7472,797,80,70,0x506C,0x46C4,708,-675,7384,719,0x02EF,0,0,0,0,0x00,0,0
2627,7475,795,80,68,0x5030,0x448C,708,-568,7387,719,0x02EF,0,0,0,0,0x00,0,0
2628,7477,793,80,66,0x50F4,0x42BF,708,-461,7389,719,0x02EF,0,0,0,0,0x00,0,0
2629,7480,792,80,65,0x50B8,0x415D,708,-354,7392,719,0x02EF,0,0,0,0,0x00,0,0
2630,7483,791,80,64,0x507C,0x4066,708,-247,7395,719,0x02EF,0,0,0,0,0x00,0,0
2631,7486,790,80,64,0x5040,0x4000,708,-140,7398,718,0x02EE,218,0,0,0,0x00,0,0
2632,7489,790,80,64,0x5004,0x4000,708,-33,7401,718,0x02EE,185,0,0,0,0x00,0,0
2633,7491,790,80,64,0x50C8,0x404A,708,74,7403,718,0x02EE,185,0,0,0,0x00,0,0
2634,7494,790,80,64,0x508C,0x40FF,708,181,7406,718,0x02EE,185,0,0,0,0x00,0,0
2635,7497,792,80,66,0x5050,0x421F,708,288,7409,718,0x02EE,185,0,0,0,0x00,0,0
2636,7500,793,80,67,0x5014,0x4300,708,-1424,7412,718,0x02EE,185,0,0,0,0x00,0,0
2637,7502,788,80,64,0x50D8,0x4000,708,-1317,7414,716,0x02EC,148,0,0,0,0x00,0,0
2638,7505,783,80,64,0x509C,0x4000,708,-1210,7417,711,0x02E7,218,0,0,0,0x00,0,0
2639,7508,779,80,64,0x5060,0x4000,708,-1103,7420,707,0x02E3,139,0,0,0,0x00,0,0
2640,7511,775,80,64,0x5024,0x4000,708,-996,7423,703,0x02DF,167,0,0,0,0x00,0,0
2641,7513,772,80,64,0x50E8,0x4000,708,-889,7425,700,0x02DC,46,0,0,0,0x00,0,0
2642,7516,769,80,64,0x50AC,0x4000,708,-782,7428,697,0x02D9,32,0,0,0,0x00,0,0
2643,7519,766,80,64,0x5070,0x4000,708,-675,7431,694,0x02D6,125,0,0,0,0x00,0,0
2644,7522,764,80,64,0x5034,0x4000,708,-568,7434,692,0x02D4,69,0,0,0,0x00,0,0
2645,7524,762,80,64,0x50F8,0x4000,708,-461,7436,690,0x02D2,120,0,0,0,0x00,0,0
2646,7527,761,80,64,0x50BC,0x4000,708,-354,7439,689,0x02D1,22,0,0,0,0x00,0,0
2647,7530,760,80,64,0x5080,0x4000,708,-247,7442,688,0x02D0,31,0,0,0,0x00,0,0
2648,7533,759,80,64,0x5044,0x4000,708,-140,7445,687,0x02CF,147,0,0,0,0x00,0,0
2649,7536,759,80,64,0x5008,0x4000,708,-33,7448,687,0x02CF,114,0,0,0,0x00,0,0
2650,7538,759,80,64,0x50CC,0x404A,708,74,7450,687,0x02CF,114,0,0,0,0x00,0,0
2651,7541,759,80,64,0x5090,0x40FF,708,181,7453,687,0x02CF,114,0,0,0,0x00,0,0
2652,7544,761,80,66,0x5054,0x421F,708,288,7456,687,0x02CF,114,0,0,0,0x00,0,0
2653,7547,762,80,67,0x5018,0x43AA,708,395,7459,687,0x02CF,114,0,0,0,0x00,0,0
2654,7549,761,80,66,0x50DC,0x4200,708,-1424,7461,687,0x02CF,114,0,0,0,0x00,0,0
2655,7552,756,80,64,0x50A0,0x4000,708,-1317,7464,684,0x02CC,77,0,0,0,0x00,0,0
2656,7555,751,80,64,0x5064,0x4000,708,-1210,7467,679,0x02C7,147,0,0,0,0x00,0,0
2657,7558,747,80,64,0x5028,0x4000,708,-1103,7470,675,0x02C3,68,0,0,0,0x00,0,0
2658,7560,743,80,64,0x50EC,0x4000,708,-996,7472,671,0x02BF,96,0,0,0,0x00,0,0
2659,7563,739,80,64,0x50B0,0x4000,708,-889,7475,667,0x02BB,231,0,0,0,0x00,0,0
2660,7566,736,80,64,0x5074,0x4000,708,-782,7478,664,0x02B8,217,0,0,0,0x00,0,0
2661,7569,734,80,64,0x5038,0x4000,708,-675,7481,662,0x02B6,54,0,0,0,0x00,0,0
2662,7571,731,80,64,0x50FC,0x4000,708,-568,7483,659,0x02B3,254,0,0,0,0x00,0,0
2663,7574,730,80,64,0x50C0,0x4000,708,-461,7486,658,0x02B2,49,0,0,0,0x00,0,0
2664,7577,728,80,64,0x5084,0x4000,708,-354,7489,656,0x02B0,207,0,0,0,0x00,0,0
2665,7580,727,80,64,0x5048,0x4000,708,-247,7492,655,0x02AF,216,0,0,0,0x00,0,0
2666,7583,727,80,64,0x500C,0x4000,708,-140,7495,655,0x02AF,76,0,0,0,0x00,0,0
2667,7585,727,80,64,0x50D0,0x4000,708,-33,7497,655,0x02AF,43,0,0,0,0x00,0,0
2668,7588,727,80,64,0x5094,0x404A,708,74,7500,655,0x02AF,43,0,0,0,0x00,0,0
2669,7591,727,80,64,0x5058,0x40FF,708,181,7503,655,0x02AF,43,0,0,0,0x00,0,0
2670,7594,729,80,66,0x501C,0x421F,708,288,7506,655,0x02AF,43,0,0,0,0x00,0,0
2671,7596,730,80,67,0x50E0,0x43AA,708,395,7508,655,0x02AF,43,0,0,0,0x00,0,0
2672,7599,732,80,69,0x50A4,0x45A0,708,502,7511,655,0x02AF,43,0,0,0,0x00,0,0
2673,7602,735,80,72,0x5068,0x4801,708,609,7514,655,0x02AF,43,0,0,0,0x00,0,0
2674,7605,737,80,74,0x502C,0x4ACD,708,716,7517,655,0x02AF,43,0,0,0,0x00,0,0
2675,7607,741,80,78,0x50F0,0x4E04,708,823,7519,655,0x02AF,43,0,0,0,0x00,0,0
2676,7610,744,80,81,0x50B4,0x51A6,708,930,7522,655,0x02AF,43,0,0,0,0x00,0,0
2677,7613,748,80,85,0x5078,0x55B3,708,1037,7525,655,0x02AF,43,0,0,0,0x00,0,0
2678,7616,753,80,90,0x503C,0x5A2B,708,1144,7528,655,0x02AF,43,0,0,0,0x00,0,0
2679,7619,758,80,95,0x5000,0x5F0E,708,1251,7531,655,0x02AF,43,0,0,0,0x00,0,0
2680,7621,761,80,98,0x50C4,0x6200,708,-1424,7533,655,0x02AF,43,0,0,0,0x00,0,0
2681,7624,755,80,92,0x5088,0x5CDB,708,-1317,7536,655,0x02AF,43,0,0,0,0x00,0,0
2682,7627,751,80,88,0x504C,0x5821,708,-1210,7539,655,0x02AF,43,0,0,0,0x00,0,0
2683,7630,746,80,83,0x5010,0x53D2,708,-1103,7542,655,0x02AF,43,0,0,0,0x00,0,0
2684,7632,742,80,79,0x50D4,0x4FEE,708,-996,7544,655,0x02AF,43,0,0,0,0x00,0,0
2685,7635,739,80,76,0x5098,0x4C75,708,-889,7547,655,0x02AF,43,0,0,0,0x00,0,0
2686,7638,736,80,73,0x505C,0x4967,708,-782,7550,655,0x02AF,43,0,0,0,0x00,0,0
2687,7641,733,80,70,0x5020,0x46C4,708,-675,7553,655,0x02AF,43,0,0,0,0x00,0,0
2688,7643,731,80,68,0x50E4,0x448C,708,-568,7555,655,0x02AF,43,0,0,0,0x00,0,0
2689,7646,729,80,66,0x50A8,0x42BF,708,-461,7558,655,0x02AF,43,0,0,0,0x00,0,0
2690,7649,728,80,65,0x506C,0x415D,708,-354,7561,655,0x02AF,43,0,0,0,0x00,0,0
2691,7652,727,80,64,0x5030,0x4066,708,-247,7564,655,0x02AF,43,0,0,0,0x00,0,0
2692,7654,727,80,64,0x50F4,0x4000,708,-140,7566,655,0x02AF,5,0,0,0,0x00,0,0
2693,7657,726,80,64,0x50B8,0x4000,708,-33,7569,654,0x02AE,228,0,0,0,0x00,0,0
2694,7660,726,80,64,0x507C,0x404A,708,74,7572,654,0x02AE,228,0,0,0,0x00,0,0
2695,7663,726,80,64,0x5040,0x40FF,708,181,7575,654,0x02AE,228,0,0,0,0x00,0,0
2696,7666,728,80,66,0x5004,0x421F,708,288,7578,654,0x02AE,228,0,0,0,0x00,0,0
2697,7668,729,80,67,0x50C8,0x43AA,708,395,7580,654,0x02AE,228,0,0,0,0x00,0,0
2698,7671,731,80,69,0x508C,0x45A0,708,502,7583,654,0x02AE,228,0,0,0,0x00,0,0
2699,7674,734,80,72,0x5050,0x4801,708,609,7586,654,0x02AE,228,0,0,0,0x00,0,0
2700,7677,736,80,74,0x5014,0x4ACD,708,716,7589,654,0x02AE,228,0,0,0,0x00,0,0
2701,7679,740,80,78,0x50D8,0x4E04,708,823,7591,654,0x02AE,228,0,0,0,0x00,0,0
2702,7682,743,80,81,0x509C,0x51A6,708,930,7594,654,0x02AE,228,0,0,0,0x00,0,0
2703,7685,747,80,85,0x5060,0x55B3,708,1037,7597,654,0x02AE,228,0,0,0,0x00,0,0
2704,7688,752,80,90,0x5024,0x5A2B,708,1144,7600,654,0x02AE,228,0,0,0,0x00,0,0
2705,7690,757,80,95,0x50E8,0x5F0E,708,1251,7602,654,0x02AE,228,0,0,0,0x00,0,0
2706,7693,762,80,100,0x50AC,0x645C,708,1358,7605,654,0x02AE,228,0,0,0,0x00,0,0
2707,7696,768,80,106,0x5070,0x6A15,708,1465,7608,654,0x02AE,228,0,0,0,0x00,0,0
2708,7699,774,80,112,0x5034,0x7039,708,1572,7611,654,0x02AE,228,0,0,0,0x00,0,0
2709,7701,780,80,118,0x50F8,0x76C8,708,1679,7613,654,0x02AE,228,0,0,0,0x00,0,0
2710,7704,787,80,125,0x50BC,0x7DC2,708,1786,7616,654,0x02AE,228,0,0,0,0x00,0,0
2711,7707,795,80,133,0x5080,0x8527,708,1893,7619,654,0x02AE,228,0,0,0,0x00,0,0
2712,7710,802,80,140,0x5044,0x8C21,708,1786,7622,654,0x02AE,228,0,0,0,0x00,0,0
2713,7713,809,80,147,0x5008,0x9386,708,1893,7625,654,0x02AE,228,0,0,0,0x00,0,0
2714,7715,816,80,154,0x50CC,0x9A80,708,1786,7627,654,0x02AE,228,0,0,0,0x00,0,0
2715,7718,824,80,160,0x5090,0xA000,708,1893,7630,656,0x02B0,201,0,0,0,0x00,0,0
2716,7721,825,80,160,0x5054,0xA000,708,0,7633,657,0x02B1,201,0,0,0,0x00,0,0
2717,7724,825,80,160,0x5018,0xA000,708,0,7636,657,0x02B1,201,0,0,0,0x00,0,0
2718,7726,825,80,160,0x50DC,0xA000,708,0,7638,657,0x02B1,201,0,0,0,0x00,0,0
2719,7729,825,80,160,0x50A0,0xA000,708,0,7641,657,0x02B1,201,0,0,0,0x00,0,0
2720,7732,825,80,160,0x5064,0xA000,708,0,7644,657,0x02B1,201,0,0,0,0x00,0,0
2721,7735,825,80,160,0x5028,0xA000,708,-1424,7647,657,0x02B1,201,0,0,0,0x00,0,0
2722,7737,819,80,154,0x50EC,0x9ADB,708,-1317,7649,657,0x02B1,201,0,0,0,0x00,0,0
2723,7740,815,80,150,0x50B0,0x9621,708,-1210,7652,657,0x02B1,201,0,0,0,0x00,0,0
2724,7743,810,80,145,0x5074,0x91D2,708,-1103,7655,657,0x02B1,201,0,0,0,0x00,0,0
2725,7746,806,80,141,0x5038,0x8DEE,708,-996,7658,657,0x02B1,201,0,0,0,0x00,0,0
2726,7748,803,80,138,0x50FC,0x8A75,708,-889,7660,657,0x02B1,201,0,0,0,0x00,0,0
2727,7751,800,80,135,0x50C0,0x8767,708,-782,7663,657,0x02B1,201,0,0,0,0x00,0,0
2728,7754,797,80,132,0x5084,0x84C4,708,-675,7666,657,0x02B1,201,0,0,0,0x00,0,0
2729,7757,795,80,130,0x5048,0x828C,708,-568,7669,657,0x02B1,201,0,0,0,0x00,0,0
2730,7760,793,80,128,0x500C,0x80BF,708,-461,7672,657,0x02B1,201,0,0,0,0x00,0,0
2731,7762,792,80,127,0x50D0,0x7F5D,708,-354,7674,657,0x02B1,201,0,0,0,0x00,0,0
2732,7765,791,80,126,0x5094,0x7E66,708,-247,7677,657,0x02B1,201,0,0,0,0x00,0,0
2733,7768,790,80,125,0x5058,0x7DDA,708,-140,7680,657,0x02B1,201,0,0,0,0x00,0,0
2734,7771,790,80,125,0x501C,0x7DB9,708,-33,7683,657,0x02B1,201,0,0,0,0x00,0,0
2735,7773,791,80,126,0x50E0,0x7E03,708,74,7685,657,0x02B1,201,0,0,0,0x00,0,0
2736,7776,791,80,126,0x50A4,0x7EB8,708,181,7688,657,0x02B1,201,0,0,0,0x00,0,0
2737,7779,792,80,127,0x5068,0x7FD8,708,288,7691,657,0x02B1,201,0,0,0,0x00,0,0
2738,7782,794,80,129,0x502C,0x8163,708,395,7694,657,0x02B1,201,0,0,0,0x00,0,0
2739,7784,796,80,131,0x50F0,0x8359,708,502,7696,657,0x02B1,201,0,0,0,0x00,0,0
2740,7787,798,80,133,0x50B4,0x85BA,708,609,7699,657,0x02B1,201,0,0,0,0x00,0,0
2741,7790,801,80,136,0x5078,0x8886,708,716,7702,657,0x02B1,201,0,0,0,0x00,0,0
2742,7793,804,80,139,0x503C,0x8BBD,708,823,7705,657,0x02B1,201,0,0,0,0x00,0,0
2743,7796,808,80,143,0x5000,0x8F5F,708,930,7708,657,0x02B1,201,0,0,0,0x00,0,0
2744,7798,812,80,147,0x50C4,0x936C,708,1037,7710,657,0x02B1,201,0,0,0,0x00,0,0
2745,7801,816,80,151,0x5088,0x97E4,708,1144,7713,657,0x02B1,201,0,0,0,0x00,0,0
2746,7804,809,80,144,0x504C,0x9000,708,0,7716,657,0x02B1,201,0,0,0,0x00,0,0
2747,7807,809,80,144,0x5010,0x9000,708,0,7719,657,0x02B1,201,0,0,0,0x00,0,0
2748,7809,809,80,144,0x50D4,0x9000,708,0,7721,657,0x02B1,201,0,0,0,0x00,0,0
2749,7812,809,80,144,0x5098,0x9000,708,0,7724,657,0x02B1,201,0,0,0,0x00,0,0
2750,7815,809,80,144,0x505C,0x9000,708,0,7727,657,0x02B1,201,0,0,0,0x00,0,0
2751,7818,809,80,144,0x5020,0x9000,708,0,7730,657,0x02B1,201,0,0,0,0x00,0,0
2752,7820,809,80,144,0x50E4,0x9000,708,-1424,7732,657,0x02B1,201,0,0,0,0x00,0,0
2753,7823,803,80,138,0x50A8,0x8ADB,708,-1317,7735,657,0x02B1,201,0,0,0,0x00,0,0
2754,7826,799,80,134,0x506C,0x8621,708,-1210,7738,657,0x02B1,201,0,0,0,0x00,0,0
2755,7829,794,80,129,0x5030,0x81D2,708,-1103,7741,657,0x02B1,201,0,0,0,0x00,0,0
2756,7831,790,80,125,0x50F4,0x7DEE,708,-996,7743,657,0x02B1,201,0,0,0,0x00,0,0
2757,7834,787,80,122,0x50B8,0x7A75,708,-889,7746,657,0x02B1,201,0,0,0,0x00,0,0
2758,7837,784,80,119,0x507C,0x7767,708,-782,7749,657,0x02B1,201,0,0,0,0x00,0,0
2759,7840,781,80,116,0x5040,0x74C4,708,-675,7752,657,0x02B1,201,0,0,0,0x00,0,0
2760,7843,779,80,114,0x5004,0x728C,708,-568,7755,657,0x02B1,201,0,0,0,0x00,0,0
2761,7845,777,80,112,0x50C8,0x70BF,708,-461,7757,657,0x02B1,201,0,0,0,0x00,0,0
2762,7848,776,80,111,0x508C,0x6F5D,708,-354,7760,657,0x02B1,201,0,0,0,0x00,0,0
2763,7851,775,80,110,0x5050,0x6E66,708,-247,7763,657,0x02B1,201,0,0,0,0x00,0,0
2764,7854,774,80,109,0x5014,0x6DDA,708,-140,7766,657,0x02B1,201,0,0,0,0x00,0,0
2765,7856,774,80,109,0x50D8,0x6DB9,708,-33,7768,657,0x02B1,201,0,0,0,0x00,0,0
2766,7859,775,80,110,0x509C,0x6E03,708,74,7771,657,0x02B1,201,0,0,0,0x00,0,0
2767,7862,775,80,110,0x5060,0x6EB8,708,181,7774,657,0x02B1,201,0,0,0,0x00,0,0
2768,7865,776,80,111,0x5024,0x6FD8,708,288,7777,657,0x02B1,201,0,0,0,0x00,0,0
2769,7867,778,80,113,0x50E8,0x7163,708,395,7779,657,0x02B1,201,0,0,0,0x00,0,0
2770,7870,780,80,115,0x50AC,0x7359,708,502,7782,657,0x02B1,201,0,0,0,0x00,0,0
2771,7873,782,80,117,0x5070,0x75BA,708,609,7785,657,0x02B1,201,0,0,0,0x00,0,0
2772,7876,785,80,120,0x5034,0x7886,708,716,7788,657,0x02B1,201,0,0,0,0x00,0,0
2773,7878,788,80,123,0x50F8,0x7BBD,708,823,7790,657,0x02B1,201,0,0,0,0x00,0,0
2774,7881,792,80,127,0x50BC,0x7F5F,708,930,7793,657,0x02B1,201,0,0,0,0x00,0,0
2775,7884,793,80,128,0x5080,0x8000,708,0,7796,657,0x02B1,201,0,0,0,0x00,0,0
2776,7887,793,80,128,0x5044,0x8000,708,0,7799,657,0x02B1,201,0,0,0,0x00,0,0
2777,7890,793,80,128,0x5008,0x8000,708,0,7802,657,0x02B1,201,0,0,0,0x00,0,0
2778,7892,793,80,128,0x50CC,0x8000,708,0,7804,657,0x02B1,201,0,0,0,0x00,0,0
2779,7895,793,80,128,0x5090,0x8000,708,-1424,7807,657,0x02B1,201,0,0,0,0x00,0,0
2780,7898,787,80,122,0x5054,0x7ADB,708,-1317,7810,657,0x02B1,201,0,0,0,0x00,0,0
2781,7901,783,80,118,0x5018,0x7621,708,-1210,7813,657,0x02B1,201,0,0,0,0x00,0,0
2782,7903,778,80,113,0x50DC,0x71D2,708,-1103,7815,657,0x02B1,201,0,0,0,0x00,0,0
2783,7906,774,80,109,0x50A0,0x6DEE,708,-996,7818,657,0x02B1,201,0,0,0,0x00,0,0
2784,7909,771,80,106,0x5064,0x6A75,708,-889,7821,657,0x02B1,201,0,0,0,0x00,0,0
2785,7912,768,80,103,0x5028,0x6767,708,-782,7824,657,0x02B1,201,0,0,0,0x00,0,0
2786,7914,765,80,100,0x50EC,0x64C4,708,-675,7826,657,0x02B1,201,0,0,0,0x00,0,0
2787,7917,763,80,98,0x50B0,0x628C,708,-568,7829,657,0x02B1,201,0,0,0,0x00,0,0
2788,7920,761,80,96,0x5074,0x60BF,708,-461,7832,657,0x02B1,201,0,0,0,0x00,0,0
2789,7923,760,80,95,0x5038,0x5F5D,708,-354,7835,657,0x02B1,201,0,0,0,0x00,0,0
2790,7925,759,80,94,0x50FC,0x5E66,708,-247,7837,657,0x02B1,201,0,0,0,0x00,0,0
2791,7928,758,80,93,0x50C0,0x5DDA,708,-140,7840,657,0x02B1,201,0,0,0,0x00,0,0
2792,7931,758,80,93,0x5084,0x5DB9,708,-33,7843,657,0x02B1,201,0,0,0,0x00,0,0
2793,7934,759,80,94,0x5048,0x5E03,708,74,7846,657,0x02B1,201,0,0,0,0x00,0,0
2794,7937,759,80,94,0x500C,0x5EB8,708,181,7849,657,0x02B1,201,0,0,0,0x00,0,0
2795,7939,760,80,95,0x50D0,0x5FD8,708,288,7851,657,0x02B1,201,0,0,0,0x00,0,0
2796,7942,762,80,97,0x5094,0x6163,708,395,7854,657,0x02B1,201,0,0,0,0x00,0,0
2797,7945,764,80,99,0x5058,0x6359,708,502,7857,657,0x02B1,201,0,0,0,0x00,0,0
2798,7948,766,80,101,0x501C,0x65BA,708,609,7860,657,0x02B1,201,0,0,0,0x00,0,0
2799,7950,769,80,104,0x50E0,0x6886,708,716,7862,657,0x02B1,201,0,0,0,0x00,0,0
2800,7953,772,80,107,0x50A4,0x6BBD,708,823,7865,657,0x02B1,201,0,0,0,0x00,0,0
2801,7956,776,80,111,0x5068,0x6F5F,708,930,7868,657,0x02B1,201,0,0,0,0x00,0,0
2802,7959,780,80,115,0x502C,0x736C,708,1037,7871,657,0x02B1,201,0,0,0,0x00,0,0
2803,7961,784,80,119,0x50F0,0x77E4,708,1144,7873,657,0x02B1,201,0,0,0,0x00,0,0
2804,7964,777,80,112,0x50B4,0x7000,708,0,7876,657,0x02B1,201,0,0,0,0x00,0,0
2805,7967,777,80,112,0x5078,0x7000,708,0,7879,657,0x02B1,201,0,0,0,0x00,0,0
2806,7970,777,80,112,0x503C,0x7000,708,0,7882,657,0x02B1,201,0,0,0,0x00,0,0
2807,7973,777,80,112,0x5000,0x7000,708,0,7885,657,0x02B1,201,0,0,0,0x00,0,0
2808,7975,777,80,112,0x50C4,0x7000,708,-1424,7887,657,0x02B1,201,0,0,0,0x00,0,0
2809,7978,771,80,106,0x5088,0x6ADB,708,-1317,7890,657,0x02B1,201,0,0,0,0x00,0,0
2810,7981,767,80,102,0x504C,0x6621,708,-1210,7893,657,0x02B1,201,0,0,0,0x00,0,0
2811,7984,762,80,97,0x5010,0x61D2,708,-1103,7896,657,0x02B1,201,0,0,0,0x00,0,0
2812,7986,758,80,93,0x50D4,0x5DEE,708,-996,7898,657,0x02B1,201,0,0,0,0x00,0,0
2813,7989,755,80,90,0x5098,0x5A75,708,-889,7901,657,0x02B1,201,0,0,0,0x00,0,0
2814,7992,752,80,87,0x505C,0x5767,708,-782,7904,657,0x02B1,201,0,0,0,0x00,0,0
2815,7995,749,80,84,0x5020,0x54C4,708,-675,7907,657,0x02B1,201,0,0,0,0x00,0,0
2816,7997,747,80,82,0x50E4,0x528C,708,-568,7909,657,0x02B1,201,0,0,0,0x00,0,0
2817,8000,745,80,80,0x50A8,0x50BF,708,-461,7912,657,0x02B1,201,0,0,0,0x00,0,0
2818,8003,744,80,79,0x506C,0x4F5D,708,-354,7915,657,0x02B1,201,0,0,0,0x00,0,0
2819,8006,743,80,78,0x5030,0x4E66,708,-247,7918,657,0x02B1,201,0,0,0,0x00,0,0
2820,8008,742,80,77,0x50F4,0x4DDA,708,-140,7920,657,0x02B1,201,0,0,0,0x00,0,0
2821,8011,742,80,77,0x50B8,0x4DB9,708,-33,7923,657,0x02B1,201,0,0,0,0x00,0,0
2822,8014,743,80,78,0x507C,0x4E03,708,74,7926,657,0x02B1,201,0,0,0,0x00,0,0
2823,8017,743,80,78,0x5040,0x4EB8,708,181,7929,657,0x02B1,201,0,0,0,0x00,0,0
2824,8020,744,80,79,0x5004,0x4FD8,708,288,7932,657,0x02B1,201,0,0,0,0x00,0,0
2825,8022,746,80,81,0x50C8,0x5163,708,395,7934,657,0x02B1,201,0,0,0,0x00,0,0
2826,8025,748,80,83,0x508C,0x5359,708,502,7937,657,0x02B1,201,0,0,0,0x00,0,0
2827,8028,750,80,85,0x5050,0x55BA,708,609,7940,657,0x02B1,201,0,0,0,0x00,0,0
2828,8031,753,80,88,0x5014,0x5886,708,716,7943,657,0x02B1,201,0,0,0,0x00,0,0
2829,8033,756,80,91,0x50D8,0x5BBD,708,823,7945,657,0x02B1,201,0,0,0,0x00,0,0
2830,8036,760,80,95,0x509C,0x5F5F,708,930,7948,657,0x02B1,201,0,0,0,0x00,0,0
2831,8039,764,80,99,0x5060,0x636C,708,1037,7951,657,0x02B1,201,0,0,0,0x00,0,0
2832,8042,768,80,103,0x5024,0x67E4,708,1144,7954,657,0x02B1,201,0,0,0,0x00,0,0
2833,8044,761,80,96,0x50E8,0x6000,708,0,7956,657,0x02B1,201,0,0,0,0x00,0,0
2834,8047,761,80,96,0x50AC,0x6000,708,0,7959,657,0x02B1,201,0,0,0,0x00,0,0
2835,8050,761,80,96,0x5070,0x6000,708,0,7962,657,0x02B1,201,0,0,0,0x00,0,0
2836,8053,761,80,96,0x5034,0x6000,708,0,7965,657,0x02B1,201,0,0,0,0x00,0,0
2837,8055,761,80,96,0x50F8,0x6000,708,0,7967,657,0x02B1,201,0,0,0,0x00,0,0
2838,8058,761,80,96,0x50BC,0x6000,708,-1424,7970,657,0x02B1,201,0,0,0,0x00,0,0
2839,8061,755,80,90,0x5080,0x5ADB,708,-1317,7973,657,0x02B1,201,0,0,0,0x00,0,0
2840,8064,751,80,86,0x5044,0x5621,708,-1210,7976,657,0x02B1,201,0,0,0,0x00,0,0
2841,8067,746,80,81,0x5008,0x51D2,708,-1103,7979,657,0x02B1,201,0,0,0,0x00,0,0
2842,8069,742,80,77,0x50CC,0x4DEE,708,-996,7981,657,0x02B1,201,0,0,0,0x00,0,0
2843,8072,739,80,74,0x5090,0x4A75,708,-889,7984,657,0x02B1,201,0,0,0,0x00,0,0
2844,8075,736,80,71,0x5054,0x4767,708,-782,7987,657,0x02B1,201,0,0,0,0x00,0,0
2845,8078,733,80,68,0x5018,0x44C4,708,-675,7990,657,0x02B1,201,0,0,0,0x00,0,0
2846,8080,731,80,66,0x50DC,0x428C,708,-568,7992,657,0x02B1,201,0,0,0,0x00,0,0
2847,8083,729,80,64,0x50A0,0x40BF,708,-461,7995,657,0x02B1,201,0,0,0,0x00,0,0
2848,8086,729,80,64,0x5064,0x4000,708,-354,7998,657,0x02B1,38,0,0,0,0x00,0,0
2849,8089,728,80,64,0x5028,0x4000,708,-247,8001,656,0x02B0,47,0,0,0,0x00,0,0
2850,8091,727,80,64,0x50EC,0x4000,708,-140,8003,655,0x02AF,163,0,0,0,0x02,0,1
2851,8094,727,80,64,0x50B0,0x4000,708,-33,8006,655,0x02AF,130,0,0,0,0x02,0,1
2852,8097,727,80,64,0x5074,0x404A,708,74,8009,655,0x02AF,130,0,0,0,0x02,0,1
2853,8100,727,80,64,0x5038,0x40FF,708,181,8012,655,0x02AF,130,0,0,0,0x02,0,1
2854,8102,729,80,66,0x50FC,0x421F,708,288,8014,655,0x02AF,130,0,0,0,0x02,0,1
2855,8105,730,80,67,0x50C0,0x43AA,708,395,8017,655,0x02AF,130,0,0,0,0x02,0,1
2856,8108,729,80,66,0x5084,0x4200,708,-1424,8020,655,0x02AF,130,0,0,0,0x00,0,0
2857,8111,724,80,64,0x5048,0x4000,708,-1317,8023,652,0x02AC,93,0,0,0,0x00,0,0
2858,8114,719,80,64,0x500C,0x4000,708,-1210,8026,647,0x02A7,163,0,0,0,0x00,0,0
2859,8116,715,80,64,0x50D0,0x4000,708,-1103,8028,643,0x02A3,84,0,0,0,0x00,0,0
2860,8119,711,80,64,0x5094,0x4000,708,-996,8031,639,0x029F,112,0,0,0,0x00,0,0
2861,8122,707,80,64,0x5058,0x4000,708,-889,8034,635,0x029B,247,0,0,0,0x00,0,0
2862,8125,704,80,64,0x501C,0x4000,708,-782,8037,632,0x0298,233,0,0,0,0x00,0,0
2863,8127,702,80,64,0x50E0,0x4000,708,-675,8039,630,0x0296,70,0,0,0,0x00,0,0
2864,8130,700,80,64,0x50A4,0x4000,708,-568,8042,628,0x0294,14,0,0,0,0x00,0,0
2865,8133,698,80,64,0x5068,0x4000,708,-461,8045,626,0x0292,65,0,0,0,0x00,0,0
2866,8136,696,80,64,0x502C,0x4000,708,-354,8048,624,0x0290,223,0,0,0,0x00,0,0
2867,8138,695,80,64,0x50F0,0x4000,708,-247,8050,623,0x028F,232,0,0,0,0x00,0,0
2868,8141,695,80,64,0x50B4,0x4000,708,-140,8053,623,0x028F,92,0,0,0,0x00,0,0
2869,8144,695,80,64,0x5078,0x4000,708,-33,8056,623,0x028F,59,0,0,0,0x00,0,0
2870,8147,695,80,64,0x503C,0x404A,708,74,8059,623,0x028F,59,0,0,0,0x00,0,0
2871,8150,695,80,64,0x5000,0x40FF,708,181,8062,623,0x028F,59,0,0,0,0x00,0,0
