frame,X_fixed,Y_fixed,VelY_fixed,VelX_fixed,X_px,Y_px,gravity,mini,gamemode,onGround
763,0x5070,0x8200,0x0000,0x02C4,80,130,0,0,0,1
764,0x5034,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
765,0x50F8,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
766,0x50BC,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
767,0x5080,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
768,0x5044,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
769,0x5008,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
770,0x50CC,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
771,0x5090,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
772,0x5054,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
773,0x5018,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
774,0x50DC,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
775,0x50A0,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
776,0x5064,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
777,0x5028,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
778,0x50EC,0x6003,0x004A,0x02C4,80,96,0,0,0,0
779,0x50B0,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
780,0x5074,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
781,0x5038,0x6363,0x018B,0x02C4,80,99,0,0,0,0
782,0x50FC,0x6559,0x01F6,0x02C4,80,101,0,0,0,0
783,0x50C0,0x67BA,0x0261,0x02C4,80,103,0,0,0,0
784,0x5084,0x6A86,0x02CC,0x02C4,80,106,0,0,0,0
785,0x5048,0x6DBD,0x0337,0x02C4,80,109,0,0,0,0
786,0x500C,0x715F,0x03A2,0x02C4,80,113,0,0,0,0
787,0x50D0,0x756C,0x040D,0x02C4,80,117,0,0,0,0
788,0x5094,0x79E4,0x0478,0x02C4,80,121,0,0,0,0
789,0x5058,0x7EC7,0x04E3,0x02C4,80,126,0,0,0,0
790,0x501C,0x8415,0x054E,0x02C4,80,132,0,0,0,0
791,0x50E0,0x89CE,0x05B9,0x02C4,80,137,0,0,0,0
792,0x50A4,0x8FF2,0x0624,0x02C4,80,143,0,0,0,0
793,0x5068,0x9200,0x0000,0x02C4,80,146,0,0,0,1
794,0x502C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
795,0x50F0,0x9200,0x0000,0x02C4,80,146,0,0,0,1
796,0x50B4,0x9200,0xFA70,0x02C4,80,146,0,0,0,0
797,0x5078,0x8CDB,0xFADB,0x02C4,80,140,0,0,0,0
798,0x503C,0x8821,0xFB46,0x02C4,80,136,0,0,0,0
799,0x5000,0x83D2,0xFBB1,0x02C4,80,131,0,0,0,0
800,0x50C4,0x7FEE,0xFC1C,0x02C4,80,127,0,0,0,0
801,0x5088,0x7C75,0xFC87,0x02C4,80,124,0,0,0,0
802,0x504C,0x7967,0xFCF2,0x02C4,80,121,0,0,0,0
803,0x5010,0x76C4,0xFD5D,0x02C4,80,118,0,0,0,0
804,0x50D4,0x748C,0xFDC8,0x02C4,80,116,0,0,0,0
805,0x5098,0x72BF,0xFE33,0x02C4,80,114,0,0,0,0
806,0x505C,0x715D,0xFE9E,0x02C4,80,113,0,0,0,0
807,0x5020,0x7066,0xFF09,0x02C4,80,112,0,0,0,0
808,0x50E4,0x6FDA,0xFF74,0x02C4,80,111,0,0,0,0
809,0x50A8,0x6FB9,0xFFDF,0x02C4,80,111,0,0,0,0
810,0x506C,0x7003,0x004A,0x02C4,80,112,0,0,0,0
811,0x5030,0x70B8,0x00B5,0x02C4,80,112,0,0,0,0
812,0x50F4,0x71D8,0x0120,0x02C4,80,113,0,0,0,0
813,0x50B8,0x7363,0x018B,0x02C4,80,115,0,0,0,0
814,0x507C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
815,0x5040,0x7200,0x0000,0x02C4,80,114,0,0,0,1
816,0x5004,0x7200,0x0000,0x02C4,80,114,0,0,0,1
817,0x50C8,0x7200,0x0000,0x02C4,80,114,0,0,0,1
818,0x508C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
819,0x5050,0x7200,0x0000,0x02C4,80,114,0,0,0,1
820,0x5014,0x7200,0x0000,0x02C4,80,114,0,0,0,1
821,0x50D8,0x7200,0x0000,0x02C4,80,114,0,0,0,1
822,0x509C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
823,0x5060,0x7200,0x0000,0x02C4,80,114,0,0,0,1
824,0x5024,0x7200,0x0000,0x02C4,80,114,0,0,0,1
825,0x50E8,0x726B,0x006B,0x02C4,80,114,0,0,0,0
826,0x50AC,0x7341,0x00D6,0x02C4,80,115,0,0,0,0
827,0x5070,0x7482,0x0141,0x02C4,80,116,0,0,0,0
828,0x5034,0x762E,0x01AC,0x02C4,80,118,0,0,0,0
829,0x50F8,0x7845,0x0217,0x02C4,80,120,0,0,0,0
830,0x50BC,0x7AC7,0x0282,0x02C4,80,122,0,0,0,0
831,0x5080,0x7DB4,0x02ED,0x02C4,80,125,0,0,0,0
832,0x5044,0x810C,0x0358,0x02C4,80,129,0,0,0,0
833,0x5008,0x8200,0x0000,0x02C4,80,130,0,0,0,1
834,0x50CC,0x8200,0x0000,0x02C4,80,130,0,0,0,1
835,0x5090,0x8200,0x0000,0x02C4,80,130,0,0,0,1
836,0x5054,0x8200,0x0000,0x02C4,80,130,0,0,0,1
837,0x5018,0x826B,0x006B,0x02C4,80,130,0,0,0,0
838,0x50DC,0x8341,0x00D6,0x02C4,80,131,0,0,0,0
839,0x50A0,0x8482,0x0141,0x02C4,80,132,0,0,0,0
840,0x5064,0x862E,0x01AC,0x02C4,80,134,0,0,0,0
841,0x5028,0x8845,0x0217,0x02C4,80,136,0,0,0,0
842,0x50EC,0x8AC7,0x0282,0x02C4,80,138,0,0,0,0
843,0x50B0,0x8DB4,0x02ED,0x02C4,80,141,0,0,0,0
844,0x5074,0x910C,0x0358,0x02C4,80,145,0,0,0,0
845,0x5038,0x9200,0x0000,0x02C4,80,146,0,0,0,1
846,0x50FC,0x9200,0xFA70,0x02C4,80,146,0,0,0,0
847,0x50C0,0x8CDB,0xFADB,0x02C4,80,140,0,0,0,0
848,0x5084,0x8821,0xFB46,0x02C4,80,136,0,0,0,0
849,0x5048,0x83D2,0xFBB1,0x02C4,80,131,0,0,0,0
850,0x500C,0x7FEE,0xFC1C,0x02C4,80,127,0,0,0,0
851,0x50D0,0x7C75,0xFC87,0x02C4,80,124,0,0,0,0
852,0x5094,0x7967,0xFCF2,0x02C4,80,121,0,0,0,0
853,0x5058,0x76C4,0xFD5D,0x02C4,80,118,0,0,0,0
854,0x501C,0x748C,0xFDC8,0x02C4,80,116,0,0,0,0
855,0x50E0,0x72BF,0xFE33,0x02C4,80,114,0,0,0,0
856,0x50A4,0x715D,0xFE9E,0x02C4,80,113,0,0,0,0
857,0x5068,0x7066,0xFF09,0x02C4,80,112,0,0,0,0
858,0x502C,0x6FDA,0xFF74,0x02C4,80,111,0,0,0,0
859,0x50F0,0x6FB9,0xFFDF,0x02C4,80,111,0,0,0,0
860,0x50B4,0x7003,0x004A,0x02C4,80,112,0,0,0,0
861,0x5078,0x70B8,0x00B5,0x02C4,80,112,0,0,0,0
862,0x503C,0x71D8,0x0120,0x02C4,80,113,0,0,0,0
863,0x5000,0x7200,0x0000,0x02C4,80,114,0,0,0,1
864,0x50C4,0x7200,0x0000,0x02C4,80,114,0,0,0,1
865,0x5088,0x7200,0x0000,0x02C4,80,114,0,0,0,1
866,0x504C,0x726B,0x006B,0x02C4,80,114,0,0,0,0
867,0x5010,0x7341,0x00D6,0x02C4,80,115,0,0,0,0
868,0x50D4,0x7482,0x0141,0x02C4,80,116,0,0,0,0
869,0x5098,0x762E,0x01AC,0x02C4,80,118,0,0,0,0
870,0x505C,0x7845,0x0217,0x02C4,80,120,0,0,0,0
871,0x5020,0x7AC7,0x0282,0x02C4,80,122,0,0,0,0
872,0x50E4,0x7DB4,0x02ED,0x02C4,80,125,0,0,0,0
873,0x50A8,0x810C,0x0358,0x02C4,80,129,0,0,0,0
874,0x506C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
875,0x5030,0x8200,0x0000,0x02C4,80,130,0,0,0,1
876,0x50F4,0x8200,0x0000,0x02C4,80,130,0,0,0,1
877,0x50B8,0x826B,0x006B,0x02C4,80,130,0,0,0,0
878,0x507C,0x8341,0x00D6,0x02C4,80,131,0,0,0,0
879,0x5040,0x8482,0x0141,0x02C4,80,132,0,0,0,0
880,0x5004,0x862E,0x01AC,0x02C4,80,134,0,0,0,0
881,0x50C8,0x8845,0x0217,0x02C4,80,136,0,0,0,0
882,0x508C,0x8AC7,0x0282,0x02C4,80,138,0,0,0,0
883,0x5050,0x8DB4,0x02ED,0x02C4,80,141,0,0,0,0
884,0x5014,0x910C,0x0358,0x02C4,80,145,0,0,0,0
885,0x50D8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
886,0x509C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
887,0x5060,0x9200,0x0000,0x02C4,80,146,0,0,0,1
888,0x5024,0x9200,0x0000,0x02C4,80,146,0,0,0,1
889,0x50E8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
890,0x50AC,0x9200,0x0000,0x02C4,80,146,0,0,0,1
891,0x5070,0x9200,0x0000,0x02C4,80,146,0,0,0,1
892,0x5034,0x9200,0x0000,0x02C4,80,146,0,0,0,1
893,0x50F8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
894,0x50BC,0x9200,0x0000,0x02C4,80,146,0,0,0,1
895,0x5080,0x9200,0x0000,0x02C4,80,146,0,0,0,1
896,0x5044,0x9200,0x0000,0x02C4,80,146,0,0,0,1
897,0x5008,0x9200,0x0000,0x02C4,80,146,0,0,0,1
898,0x50CC,0x9200,0xFA70,0x02C4,80,146,0,0,0,0
899,0x5090,0x8CDB,0xFADB,0x02C4,80,140,0,0,0,0
900,0x5054,0x8821,0xFB46,0x02C4,80,136,0,0,0,0
901,0x5018,0x83D2,0xFBB1,0x02C4,80,131,0,0,0,0
902,0x50DC,0x7FEE,0xFC1C,0x02C4,80,127,0,0,0,0
903,0x50A0,0x7C75,0xFC87,0x02C4,80,124,0,0,0,0
904,0x5064,0x7967,0xFCF2,0x02C4,80,121,0,0,0,0
905,0x5028,0x76C4,0xFD5D,0x02C4,80,118,0,0,0,0
906,0x50EC,0x748C,0xFDC8,0x02C4,80,116,0,0,0,0
907,0x50B0,0x72BF,0xFE33,0x02C4,80,114,0,0,0,0
908,0x5074,0x715D,0xFE9E,0x02C4,80,113,0,0,0,0
909,0x5038,0x7066,0xFF09,0x02C4,80,112,0,0,0,0
910,0x50FC,0x6FDA,0xFF74,0x02C4,80,111,0,0,0,0
911,0x50C0,0x6FB9,0xFFDF,0x02C4,80,111,0,0,0,0
912,0x5084,0x7003,0x004A,0x02C4,80,112,0,0,0,0
913,0x5048,0x70B8,0x00B5,0x02C4,80,112,0,0,0,0
914,0x500C,0x71D8,0x0120,0x02C4,80,113,0,0,0,0
915,0x50D0,0x7200,0x0000,0x02C4,80,114,0,0,0,1
916,0x5094,0x7200,0x0000,0x02C4,80,114,0,0,0,1
917,0x5058,0x7200,0x0000,0x02C4,80,114,0,0,0,1
918,0x501C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
919,0x50E0,0x7200,0x0000,0x02C4,80,114,0,0,0,1
920,0x50A4,0x7200,0x0000,0x02C4,80,114,0,0,0,1
921,0x5068,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
922,0x502C,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
923,0x50F0,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
924,0x50B4,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
925,0x5078,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
926,0x503C,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
927,0x5000,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
928,0x50C4,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
929,0x5088,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
930,0x504C,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
931,0x5010,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
932,0x50D4,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
933,0x5098,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
934,0x505C,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
935,0x5020,0x5003,0x004A,0x02C4,80,80,0,0,0,0
936,0x50E4,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
937,0x50A8,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
938,0x506C,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
939,0x5030,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
940,0x50F4,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
941,0x50B8,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
942,0x507C,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
943,0x5040,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
944,0x5004,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
945,0x50C8,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
946,0x508C,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
947,0x5050,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
948,0x5014,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
949,0x50D8,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
950,0x509C,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
951,0x5060,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
952,0x5024,0x404A,0x004A,0x02C4,80,64,0,0,0,0
953,0x50E8,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
954,0x50AC,0x421F,0x0120,0x02C4,80,66,0,0,0,0
955,0x5070,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
956,0x5034,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
957,0x50F8,0x4801,0x0261,0x02C4,80,72,0,0,0,0
958,0x50BC,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
959,0x5080,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
960,0x5044,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
961,0x5008,0x55B3,0x040D,0x02C4,80,85,0,0,0,0
962,0x50CC,0x5A2B,0x0478,0x02C4,80,90,0,0,0,0
963,0x5090,0x5F0E,0x04E3,0x02C4,80,95,0,0,0,0
964,0x5054,0x6300,0x0000,0x02C4,80,99,0,0,0,1
965,0x5018,0x6300,0x0000,0x02C4,80,99,0,0,0,1
966,0x50DC,0x6300,0xFA70,0x02C4,80,99,0,0,0,0
967,0x50A0,0x5DDB,0xFADB,0x02C4,80,93,0,0,0,0
968,0x5064,0x5921,0xFB46,0x02C4,80,89,0,0,0,0
969,0x5028,0x54D2,0xFBB1,0x02C4,80,84,0,0,0,0
970,0x50EC,0x50EE,0xFC1C,0x02C4,80,80,0,0,0,0
971,0x50B0,0x4D75,0xFC87,0x02C4,80,77,0,0,0,0
972,0x5074,0x4A67,0xFCF2,0x02C4,80,74,0,0,0,0
973,0x5038,0x47C4,0xFD5D,0x02C4,80,71,0,0,0,0
974,0x50FC,0x458C,0xFDC8,0x02C4,80,69,0,0,0,0
975,0x50C0,0x43BF,0xFE33,0x02C4,80,67,0,0,0,0
976,0x5084,0x425D,0xFE9E,0x02C4,80,66,0,0,0,0
977,0x5048,0x4166,0xFF09,0x02C4,80,65,0,0,0,0
978,0x500C,0x40DA,0xFF74,0x02C4,80,64,0,0,0,0
979,0x50D0,0x40B9,0xFFDF,0x02C4,80,64,0,0,0,0
980,0x5094,0x4103,0x004A,0x02C4,80,65,0,0,0,0
981,0x5058,0x41B8,0x00B5,0x02C4,80,65,0,0,0,0
982,0x501C,0x42D8,0x0120,0x02C4,80,66,0,0,0,0
983,0x50E0,0x4463,0x018B,0x02C4,80,68,0,0,0,0
984,0x50A4,0x4659,0x01F6,0x02C4,80,70,0,0,0,0
985,0x5068,0x48BA,0x0261,0x02C4,80,72,0,0,0,0
986,0x502C,0x4B86,0x02CC,0x02C4,80,75,0,0,0,0
987,0x50F0,0x4EBD,0x0337,0x02C4,80,78,0,0,0,0
988,0x50B4,0x525F,0x03A2,0x02C4,80,82,0,0,0,0
989,0x5078,0x5300,0x0000,0x02C4,80,83,0,0,0,1
990,0x503C,0x5300,0x0000,0x02C4,80,83,0,0,0,1
991,0x5000,0x5300,0x0000,0x02C4,80,83,0,0,0,1
992,0x50C4,0x5300,0x0000,0x02C4,80,83,0,0,0,1
993,0x5088,0x5300,0x0000,0x02C4,80,83,0,0,0,1
994,0x504C,0x5300,0x0000,0x02C4,80,83,0,0,0,1
995,0x5010,0x5300,0x0000,0x02C4,80,83,0,0,0,1
996,0x50D4,0x5300,0x0000,0x02C4,80,83,0,0,0,1
997,0x5098,0x5300,0x0000,0x02C4,80,83,0,0,0,1
998,0x505C,0x5300,0x0000,0x02C4,80,83,0,0,0,1
999,0x5020,0x536B,0x006B,0x02C4,80,83,0,0,0,0
1000,0x50E4,0x5441,0x00D6,0x02C4,80,84,0,0,0,0
1001,0x50A8,0x5582,0x0141,0x02C4,80,85,0,0,0,0
1002,0x506C,0x572E,0x01AC,0x02C4,80,87,0,0,0,0
1003,0x5030,0x5945,0x0217,0x02C4,80,89,0,0,0,0
1004,0x50F4,0x5BC7,0x0282,0x02C4,80,91,0,0,0,0
1005,0x50B8,0x5EB4,0x02ED,0x02C4,80,94,0,0,0,0
1006,0x507C,0x620C,0x0358,0x02C4,80,98,0,0,0,0
1007,0x5040,0x65CF,0x03C3,0x02C4,80,101,0,0,0,0
1008,0x5004,0x69FD,0x042E,0x02C4,80,105,0,0,0,0
1009,0x50C8,0x6E96,0x0499,0x02C4,80,110,0,0,0,0
1010,0x508C,0x739A,0x0504,0x02C4,80,115,0,0,0,0
1011,0x5050,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1012,0x5014,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1013,0x50D8,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1014,0x509C,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1015,0x5060,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1016,0x5024,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1017,0x50E8,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1018,0x50AC,0x7300,0xFA70,0x02C4,80,115,0,0,0,0
1019,0x5070,0x6DDB,0xFADB,0x02C4,80,109,0,0,0,0
1020,0x5034,0x6921,0xFB46,0x02C4,80,105,0,0,0,0
1021,0x50F8,0x64D2,0xFBB1,0x02C4,80,100,0,0,0,0
1022,0x50BC,0x60EE,0xFC1C,0x02C4,80,96,0,0,0,0
1023,0x5080,0x5D75,0xFC87,0x02C4,80,93,0,0,0,0
1024,0x5044,0x5A67,0xFCF2,0x02C4,80,90,0,0,0,0
1025,0x5008,0x57C4,0xFD5D,0x02C4,80,87,0,0,0,0
1026,0x50CC,0x558C,0xFDC8,0x02C4,80,85,0,0,0,0
1027,0x5090,0x53BF,0xFE33,0x02C4,80,83,0,0,0,0
1028,0x5054,0x525D,0xFE9E,0x02C4,80,82,0,0,0,0
1029,0x5018,0x5166,0xFF09,0x02C4,80,81,0,0,0,0
1030,0x50DC,0x50DA,0xFF74,0x02C4,80,80,0,0,0,0
1031,0x50A0,0x50B9,0xFFDF,0x02C4,80,80,0,0,0,0
1032,0x5064,0x5103,0x004A,0x02C4,80,81,0,0,0,0
1033,0x5028,0x51B8,0x00B5,0x02C4,80,81,0,0,0,0
1034,0x50EC,0x52D8,0x0120,0x02C4,80,82,0,0,0,0
1035,0x50B0,0x5463,0x018B,0x02C4,80,84,0,0,0,0
1036,0x5074,0x5659,0x01F6,0x02C4,80,86,0,0,0,0
1037,0x5038,0x58BA,0x0261,0x02C4,80,88,0,0,0,0
1038,0x50FC,0x5B86,0x02CC,0x02C4,80,91,0,0,0,0
1039,0x50C0,0x5EBD,0x0337,0x02C4,80,94,0,0,0,0
1040,0x5084,0x625F,0x03A2,0x02C4,80,98,0,0,0,0
1041,0x5048,0x666C,0x040D,0x02C4,80,102,0,0,0,0
1042,0x500C,0x6AE4,0x0478,0x02C4,80,106,0,0,0,0
1043,0x50D0,0x6FC7,0x04E3,0x02C4,80,111,0,0,0,0
1044,0x5094,0x7515,0x054E,0x02C4,80,117,0,0,0,0
1045,0x5058,0x7ACE,0x05B9,0x02C4,80,122,0,0,0,0
1046,0x501C,0x80F2,0x0624,0x02C4,80,128,0,0,0,0
1047,0x50E0,0x8781,0x068F,0x02C4,80,135,0,0,0,0
1048,0x50A4,0x8E7B,0x06FA,0x02C4,80,142,0,0,0,0
1049,0x5068,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1050,0x502C,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1051,0x50F0,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1052,0x50B4,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1053,0x5078,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1054,0x503C,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1055,0x5000,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1056,0x50C4,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1057,0x5088,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1058,0x504C,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1059,0x5010,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1060,0x50D4,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1061,0x5098,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1062,0x505C,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1063,0x5020,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1064,0x50E4,0x9300,0x0000,0x02C4,80,147,0,0,0,1
1065,0x50A8,0x9300,0xFA70,0x02C4,80,147,0,0,0,0
1066,0x506C,0x8DDB,0xFADB,0x02C4,80,141,0,0,0,0
1067,0x5030,0x8921,0xFB46,0x02C4,80,137,0,0,0,0
1068,0x50F4,0x84D2,0xFBB1,0x02C4,80,132,0,0,0,0
1069,0x50B8,0x80EE,0xFC1C,0x02C4,80,128,0,0,0,0
1070,0x507C,0x7D75,0xFC87,0x02C4,80,125,0,0,0,0
1071,0x5040,0x7A67,0xFCF2,0x02C4,80,122,0,0,0,0
1072,0x5004,0x77C4,0xFD5D,0x02C4,80,119,0,0,0,0
1073,0x50C8,0x758C,0xFDC8,0x02C4,80,117,0,0,0,0
1074,0x508C,0x73BF,0xFE33,0x02C4,80,115,0,0,0,0
1075,0x5050,0x725D,0xFE9E,0x02C4,80,114,0,0,0,0
1076,0x5014,0x7166,0xFF09,0x02C4,80,113,0,0,0,0
1077,0x50D8,0x70DA,0xFF74,0x02C4,80,112,0,0,0,0
1078,0x509C,0x70B9,0xFFDF,0x02C4,80,112,0,0,0,0
1079,0x5060,0x7103,0x004A,0x02C4,80,113,0,0,0,0
1080,0x5024,0x71B8,0x00B5,0x02C4,80,113,0,0,0,0
1081,0x50E8,0x72D8,0x0120,0x02C4,80,114,0,0,0,0
1082,0x50AC,0x7463,0x018B,0x02C4,80,116,0,0,0,0
1083,0x5070,0x7659,0x01F6,0x02C4,80,118,0,0,0,0
1084,0x5034,0x78BA,0x0261,0x02C4,80,120,0,0,0,0
1085,0x50F8,0x7B86,0x02CC,0x02C4,80,123,0,0,0,0
1086,0x50BC,0x7EBD,0x0337,0x02C4,80,126,0,0,0,0
1087,0x5080,0x825F,0x03A2,0x02C4,80,130,0,0,0,0
1088,0x5044,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1089,0x5008,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1090,0x50CC,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1091,0x5090,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1092,0x5054,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1093,0x5018,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1094,0x50DC,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1095,0x50A0,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1096,0x5064,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1097,0x5028,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1098,0x50EC,0x8300,0x0000,0x02C4,80,131,0,0,0,1
1099,0x50B0,0x8300,0xFA70,0x02C4,80,131,0,0,0,0
1100,0x5074,0x7DDB,0xFADB,0x02C4,80,125,0,0,0,0
1101,0x5038,0x7921,0xFB46,0x02C4,80,121,0,0,0,0
1102,0x50FC,0x74D2,0xFBB1,0x02C4,80,116,0,0,0,0
1103,0x50C0,0x70EE,0xFC1C,0x02C4,80,112,0,0,0,0
1104,0x5084,0x6D75,0xFC87,0x02C4,80,109,0,0,0,0
1105,0x5048,0x6A67,0xFCF2,0x02C4,80,106,0,0,0,0
1106,0x500C,0x67C4,0xFD5D,0x02C4,80,103,0,0,0,0
1107,0x50D0,0x658C,0xFDC8,0x02C4,80,101,0,0,0,0
1108,0x5094,0x63BF,0xFE33,0x02C4,80,99,0,0,0,0
1109,0x5058,0x625D,0xFE9E,0x02C4,80,98,0,0,0,0
1110,0x501C,0x6166,0xFF09,0x02C4,80,97,0,0,0,0
1111,0x50E0,0x60DA,0xFF74,0x02C4,80,96,0,0,0,0
1112,0x50A4,0x60B9,0xFFDF,0x02C4,80,96,0,0,0,0
1113,0x5068,0x6103,0x004A,0x02C4,80,97,0,0,0,0
1114,0x502C,0x61B8,0x00B5,0x02C4,80,97,0,0,0,0
1115,0x50F0,0x62D8,0x0120,0x02C4,80,98,0,0,0,0
1116,0x50B4,0x6463,0x018B,0x02C4,80,100,0,0,0,0
1117,0x5078,0x6659,0x01F6,0x02C4,80,102,0,0,0,0
1118,0x503C,0x68BA,0x0261,0x02C4,80,104,0,0,0,0
1119,0x5000,0x6B86,0x02CC,0x02C4,80,107,0,0,0,0
1120,0x50C4,0x6EBD,0x0337,0x02C4,80,110,0,0,0,0
1121,0x5088,0x725F,0x03A2,0x02C4,80,114,0,0,0,0
1122,0x504C,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1123,0x5010,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1124,0x50D4,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1125,0x5098,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1126,0x505C,0x7300,0x0000,0x02C4,80,115,0,0,0,1
1127,0x5020,0x7300,0xFA70,0x02C4,80,115,0,0,0,0
1128,0x50E4,0x6DDB,0xFADB,0x02C4,80,109,0,0,0,0
1129,0x50A8,0x6921,0xFB46,0x02C4,80,105,0,0,0,0
1130,0x506C,0x64D2,0xFBB1,0x02C4,80,100,0,0,0,0
1131,0x5030,0x60EE,0xFC1C,0x02C4,80,96,0,0,0,0
1132,0x50F4,0x5D75,0xFC87,0x02C4,80,93,0,0,0,0
1133,0x50B8,0x5A67,0xFCF2,0x02C4,80,90,0,0,0,0
1134,0x507C,0x57C4,0xFD5D,0x02C4,80,87,0,0,0,0
1135,0x5040,0x558C,0xFDC8,0x02C4,80,85,0,0,0,0
1136,0x5004,0x53BF,0xFE33,0x02C4,80,83,0,0,0,0
1137,0x50C8,0x525D,0xFE9E,0x02C4,80,82,0,0,0,0
1138,0x508C,0x5166,0xFF09,0x02C4,80,81,0,0,0,0
